date,sales,prix,wday,month,event_name_1,event_type_1,snap_WI,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex
2014-01-28,33.0,1.44,4,1,no_event,no_event,0,-20.8,-26.8,59.6,0.0,no_precip,17.6,16.0,0.0,5
2014-01-29,49.0,1.44,5,1,no_event,no_event,0,-12.3,-18.6,55.6,0.0,no_precip,26.7,16.0,12.2,6
2014-01-30,44.0,1.44,6,1,no_event,no_event,0,-3.5,-9.6,66.4,1.147,snow,30.7,14.1,69.3,1
2014-01-31,107.0,1.44,7,1,no_event,no_event,0,-13.1,-16.0,67.9,0.0,no_precip,14.1,16.0,55.7,3
2014-02-01,121.0,1.44,1,2,no_event,no_event,0,-10.2,-12.8,77.2,3.14,snow,13.9,10.7,90.3,3
2014-02-02,94.0,1.44,2,2,SuperBowl,Sporting,1,-13.6,-16.1,71.7,0.0,no_precip,16.9,15.2,21.1,6
2014-02-03,69.0,1.44,3,2,no_event,no_event,1,-15.5,-18.6,66.2,0.0,no_precip,19.7,16.0,27.3,6
2014-02-04,64.0,1.44,4,2,no_event,no_event,0,-12.0,-15.4,73.4,0.0,no_precip,20.1,14.4,67.3,2
2014-02-05,51.0,1.44,5,2,no_event,no_event,1,-9.6,-16.7,69.8,0.726,snow,27.4,12.4,79.9,3
2014-02-06,46.0,1.44,6,2,no_event,no_event,1,-17.7,-24.7,67.6,0.0,no_precip,17.3,16.0,5.3,5
2014-02-07,52.068301922657156,1.44,7,2,no_event,no_event,0,-15.5,-21.8,63.2,0.0,no_precip,17.0,16.0,10.2,6
2014-02-08,107.22091464327235,1.44,1,2,no_event,no_event,1,-15.2,-17.4,79.9,1.292,snow,12.8,10.2,70.1,2
2014-02-09,94.28863420400887,1.44,2,2,no_event,no_event,1,-13.3,-17.5,69.6,0.0,no_precip,18.8,12.9,34.0,5
2014-02-10,83.95500551320373,1.44,3,2,no_event,no_event,0,-18.0,-22.0,61.4,0.0,no_precip,13.0,16.0,0.0,6
2014-02-11,85.22722660777742,1.44,4,2,no_event,no_event,1,-18.1,-22.4,64.1,0.0,no_precip,17.1,15.9,1.8,6
2014-02-12,71.58543209888182,1.44,5,2,no_event,no_event,1,-12.1,-16.8,73.4,1.017,snow,15.6,11.6,78.6,2
2014-02-13,45.59740877908507,1.44,6,2,no_event,no_event,0,-5.5,-11.4,72.2,1.612,snow,28.0,12.9,97.6,6
2014-02-14,56.463492780784975,1.44,7,2,ValentinesDay,Cultural,1,-9.8,-16.1,66.5,0.0,no_precip,22.4,15.9,22.2,5
2014-02-15,97.22783957873742,1.44,1,2,no_event,no_event,1,-12.6,-16.1,70.6,0.484,snow,17.7,14.1,50.7,5
2014-02-16,75.1669373297409,1.44,2,2,no_event,no_event,0,-8.6,-13.8,74.4,0.0,no_precip,20.2,13.7,67.4,6
2014-02-17,72.9856310203482,1.44,3,2,PresidentsDay,National,0,-5.1,-10.5,82.1,5.686,snow,36.5,8.7,99.2,4
2014-02-18,72.77702869271462,1.44,4,2,no_event,no_event,0,-0.5,-3.8,72.5,0.0,no_precip,25.8,12.1,50.1,5
2014-02-19,56.14457547770837,1.44,5,2,no_event,no_event,0,2.7,-0.2,61.0,0.0,no_precip,15.1,16.0,38.8,7
2014-02-20,49.039790256356696,1.44,6,2,no_event,no_event,0,1.9,-2.8,87.5,11.661,"rain,snow",33.9,10.4,97.9,4
2014-02-21,42.48791780738185,1.44,7,2,no_event,no_event,0,-4.7,-11.7,66.7,0.0,no_precip,32.5,15.0,54.4,6
2014-02-22,82.491424326875,1.44,1,2,no_event,no_event,0,-6.3,-11.9,57.4,0.0,no_precip,22.5,16.0,16.4,6
2014-02-23,77.91435358134129,1.44,2,2,no_event,no_event,0,-9.3,-15.0,57.4,0.0,no_precip,20.4,16.0,7.2,7
2014-02-24,67.5516850726799,1.44,3,2,no_event,no_event,0,-9.6,-15.4,56.4,0.0,no_precip,24.2,16.0,41.3,7
2014-02-25,61.81144847682816,1.44,4,2,no_event,no_event,0,-12.0,-19.0,59.4,0.0,no_precip,23.1,15.3,31.8,7
2014-02-26,54.93990104145172,1.44,5,2,no_event,no_event,0,-15.2,-23.2,58.2,0.0,no_precip,29.2,15.4,42.2,7
2014-02-27,54.8581012314462,1.44,6,2,no_event,no_event,0,-16.6,-23.7,46.2,0.369,snow,33.6,15.2,31.1,7
2014-02-28,52.02933940233231,1.44,7,2,no_event,no_event,0,-12.6,-17.4,64.5,0.926,snow,33.2,14.3,71.9,6
2014-03-01,72.95371604553202,1.44,1,3,no_event,no_event,0,-11.2,-18.5,68.1,1.949,snow,26.5,11.9,99.4,5
2014-03-02,69.73310830078378,1.44,2,3,no_event,no_event,1,-16.6,-24.9,44.6,0.0,no_precip,20.4,16.0,53.9,7
2014-03-03,76.96980368214463,1.44,3,3,no_event,no_event,1,-14.8,-19.1,47.4,0.0,no_precip,14.0,16.0,39.4,7
2014-03-04,54.5956727489077,1.44,4,3,no_event,no_event,0,-9.1,-13.8,68.8,4.23,snow,12.9,12.2,99.2,7
2014-03-05,64.6562009299808,1.44,5,3,LentStart,Religious,1,-9.4,-15.7,73.1,3.684,snow,27.4,11.0,71.2,5
2014-03-06,66.79144021535012,1.44,6,3,no_event,no_event,1,-10.4,-14.2,70.9,0.0,no_precip,20.0,15.9,26.7,7
2014-03-07,47.80534666276611,1.44,7,3,no_event,no_event,0,0.0,-3.9,67.8,0.003,rain,19.2,11.5,67.0,5
2014-03-08,87.89053470815753,1.44,1,3,no_event,no_event,1,-1.8,-5.2,67.9,0.0,no_precip,26.2,14.5,63.7,7
2014-03-09,184.0,1.44,2,3,no_event,no_event,1,-1.5,-4.5,67.0,0.0,no_precip,28.6,16.0,49.6,6
2014-03-10,65.0,1.44,3,3,no_event,no_event,0,7.1,6.4,63.4,0.0,no_precip,11.7,16.0,65.6,7
2014-03-11,68.0,1.44,4,3,no_event,no_event,1,4.0,2.2,79.5,0.933,rain,20.0,15.5,88.2,3
2014-03-12,52.0,1.44,5,3,LentWeek2,Religious,1,-2.9,-7.7,68.6,0.0,no_precip,27.1,14.2,74.3,5
2014-03-13,33.0,1.44,6,3,no_event,no_event,0,-2.9,-7.1,67.9,0.0,no_precip,25.1,16.0,32.4,7
2014-03-14,77.0,1.44,7,3,no_event,no_event,1,5.7,2.4,62.8,0.0,no_precip,39.4,16.0,51.6,8
2014-03-15,118.0,1.44,1,3,no_event,no_event,1,0.3,-2.8,59.4,0.0,no_precip,22.1,16.0,58.8,6
2014-03-16,76.0,1.44,2,3,Purim End,Religious,0,-6.7,-13.6,61.4,0.0,no_precip,35.8,15.8,57.6,7
2014-03-17,31.0,1.44,3,3,StPatricksDay,Cultural,0,-3.9,-8.6,60.8,0.0,no_precip,31.6,16.0,54.5,7
2014-03-18,60.0,1.44,4,3,no_event,no_event,0,2.4,-1.5,72.3,0.0,no_precip,25.6,14.4,58.1,7
2014-03-19,51.0,1.44,5,3,no_event,no_event,0,2.0,-1.9,83.9,4.784,"rain,snow",26.8,8.0,100.0,4
2014-03-20,37.0,1.44,6,3,no_event,no_event,0,1.9,0.0,63.7,0.0,no_precip,16.3,16.0,40.8,7
2014-03-21,72.0,1.44,7,3,no_event,no_event,0,3.1,1.0,71.1,0.0,no_precip,30.5,15.3,49.2,6
2014-03-22,111.0,1.44,1,3,no_event,no_event,0,-0.1,-5.2,58.3,0.0,no_precip,32.0,15.9,78.3,8
2014-03-23,88.0,1.44,2,3,no_event,no_event,0,-6.1,-11.7,49.5,0.0,no_precip,21.9,16.0,25.8,8
2014-03-24,32.0,1.44,3,3,no_event,no_event,0,-3.4,-6.9,57.1,0.809,snow,22.6,15.4,51.6,8
2014-03-25,39.0,1.44,4,3,no_event,no_event,0,-6.2,-11.9,55.2,0.729,snow,27.7,15.8,40.7,8
2014-03-26,39.0,1.44,5,3,no_event,no_event,0,-3.7,-7.7,57.4,0.0,no_precip,36.3,16.0,57.7,8
2014-03-27,55.0,1.44,6,3,no_event,no_event,0,4.3,0.0,82.7,6.755,"rain,snow",28.6,8.6,100.0,2
2014-03-28,100.0,1.44,7,3,no_event,no_event,0,2.4,-1.1,78.9,4.09,rain,29.4,14.2,94.2,8
2014-03-29,122.0,1.44,1,3,no_event,no_event,0,2.8,0.8,66.9,0.0,no_precip,17.9,13.6,49.9,8
2014-03-30,104.0,1.44,2,3,no_event,no_event,0,5.7,3.7,57.1,0.0,no_precip,27.5,16.0,23.6,8
2014-03-31,48.0,1.44,3,3,no_event,no_event,0,12.1,11.0,54.6,0.0,no_precip,49.1,16.0,58.0,8
2014-04-01,29.0,1.44,4,4,no_event,no_event,0,2.5,-1.8,59.4,0.0,no_precip,32.1,15.9,69.1,9
2014-04-02,45.0,1.44,5,4,no_event,no_event,1,2.7,0.4,61.1,0.0,no_precip,26.8,15.7,43.3,7
2014-04-03,51.0,1.44,6,4,no_event,no_event,1,3.2,-1.9,62.6,0.005,rain,33.9,16.0,100.0,4
2014-04-04,55.0,1.44,7,4,no_event,no_event,0,2.0,-2.3,82.5,3.221,"rain,snow",31.5,10.8,98.4,5
2014-04-05,98.0,1.44,1,4,no_event,no_event,1,4.4,3.1,56.8,0.0,no_precip,16.0,16.0,12.5,9
2014-04-06,70.0,1.44,2,4,no_event,no_event,1,8.4,7.4,53.3,0.0,no_precip,24.7,16.0,53.6,6
2014-04-07,49.0,1.44,3,4,no_event,no_event,0,9.6,9.1,64.1,2.883,rain,19.2,15.4,90.1,4
2014-04-08,23.0,1.44,4,4,no_event,no_event,1,9.3,8.1,60.9,0.003,rain,22.2,16.0,72.2,8
2014-04-09,65.0,1.44,5,4,no_event,no_event,1,9.2,8.8,47.1,0.0,no_precip,25.0,16.0,26.9,9
2014-04-10,31.0,1.44,6,4,no_event,no_event,0,13.0,12.9,33.6,0.0,no_precip,24.1,16.0,46.7,6
2014-04-11,72.0,1.44,7,4,no_event,no_event,1,11.0,10.7,41.6,0.0,no_precip,21.8,16.0,42.8,9
2014-04-12,86.0,1.44,1,4,no_event,no_event,1,10.2,8.9,64.4,0.703,rain,31.1,15.2,66.7,6
2014-04-13,68.0,1.44,2,4,no_event,no_event,0,9.1,7.5,93.1,62.548,rain,42.1,8.1,100.0,5
2014-04-14,60.0,1.44,3,4,no_event,no_event,1,1.1,-4.2,81.3,12.861,"rain,snow",38.1,12.2,99.0,7
2014-04-15,39.0,1.44,4,4,no_event,no_event,1,-1.9,-4.4,60.4,0.403,snow,20.6,15.7,48.7,8
2014-04-16,53.0,1.44,5,4,no_event,no_event,0,4.5,1.4,55.2,0.0,no_precip,47.2,16.0,79.3,8
2014-04-17,39.0,1.44,6,4,no_event,no_event,0,8.0,5.6,59.8,0.0,no_precip,30.6,16.0,82.7,9
2014-04-18,47.0,1.44,7,4,no_event,no_event,0,5.3,3.8,64.6,0.0,no_precip,17.5,14.5,15.6,9
2014-04-19,97.0,1.44,1,4,no_event,no_event,0,9.7,8.2,50.6,0.0,no_precip,30.7,16.0,40.6,9
2014-04-20,97.0,1.44,2,4,Easter,Cultural,0,16.6,16.6,51.2,0.306,rain,24.8,15.9,68.2,8
2014-04-21,54.0,1.44,3,4,no_event,no_event,0,16.5,16.5,71.8,1.225,rain,23.0,14.8,69.4,6
2014-04-22,35.0,1.44,4,4,Pesach End,Religious,0,9.4,7.7,45.4,0.0,no_precip,26.2,16.0,14.6,9
2014-04-23,49.0,1.44,5,4,no_event,no_event,0,6.4,5.2,56.8,3.181,rain,22.6,15.7,59.6,8
2014-04-24,32.0,1.44,6,4,no_event,no_event,0,7.4,5.3,78.1,8.691,rain,30.0,14.0,100.0,5
2014-04-25,50.0,1.44,7,4,no_event,no_event,0,12.3,11.5,61.7,1.67,rain,26.7,13.9,56.0,9
2014-04-26,123.15654411402988,1.24,1,4,no_event,no_event,0,7.6,5.4,60.1,0.0,no_precip,29.0,16.0,35.8,9
2014-04-27,110.99135796423326,1.24,2,4,no_event,no_event,0,7.1,3.8,68.6,6.075,rain,45.8,15.7,94.6,7
2014-04-28,30.0,1.24,3,4,no_event,no_event,0,7.5,3.1,76.3,18.053,rain,43.0,14.2,100.0,3
2014-04-29,56.0,1.24,4,4,no_event,no_event,0,7.7,5.2,90.6,6.114,rain,27.3,12.1,99.9,3
2014-04-30,29.0,1.24,5,4,no_event,no_event,0,8.0,5.7,83.3,0.246,rain,22.0,15.0,99.3,6
2014-05-01,25.0,1.24,6,5,no_event,no_event,0,6.9,4.9,83.0,0.737,rain,19.5,14.0,100.0,6
2014-05-02,110.0,1.24,7,5,no_event,no_event,1,9.1,7.8,75.5,0.468,rain,15.8,15.9,97.7,6
2014-05-03,180.0,1.24,1,5,no_event,no_event,1,12.2,11.6,59.0,0.0,no_precip,33.7,16.0,63.0,9
2014-05-04,62.0,1.24,2,5,no_event,no_event,0,10.8,9.9,41.3,0.0,no_precip,26.9,15.9,54.1,8
2014-05-05,50.0,1.24,3,5,Cinco De Mayo,Cultural,1,10.0,8.5,51.0,0.0,no_precip,30.0,16.0,59.5,9
2014-05-06,35.0,1.24,4,5,no_event,no_event,1,10.8,9.8,55.2,0.0,no_precip,32.1,16.0,48.9,9
2014-05-07,54.0,1.24,5,5,no_event,no_event,0,12.5,12.1,63.3,0.389,rain,27.6,16.0,68.0,6
2014-05-08,49.0,1.24,6,5,no_event,no_event,1,20.7,20.7,66.0,0.0,no_precip,31.3,14.5,62.7,6
2014-05-09,104.0,1.24,7,5,no_event,no_event,1,16.5,16.5,67.3,0.245,rain,26.2,16.0,76.6,10
2014-05-10,81.0,1.24,1,5,no_event,no_event,0,15.1,15.1,56.2,0.0,no_precip,15.1,15.7,40.1,8
2014-05-11,85.0,1.24,2,5,Mother's day,Cultural,1,18.8,18.8,63.9,4.727,rain,17.7,16.0,56.5,5
2014-05-12,29.0,1.24,3,5,no_event,no_event,1,20.7,20.7,84.6,22.079,rain,24.7,14.6,89.3,4
2014-05-13,101.57269877302656,1.24,4,5,no_event,no_event,0,13.5,13.5,77.4,5.627,rain,18.3,15.4,91.5,5
2014-05-14,106.79719214840406,1.24,5,5,no_event,no_event,1,10.4,10.1,60.4,0.0,no_precip,19.7,15.9,64.9,6
2014-05-15,92.45833749836783,1.24,6,5,no_event,no_event,1,9.0,7.4,61.3,1.71,rain,26.3,15.4,92.5,8
2014-05-16,80.85440960986051,1.24,7,5,no_event,no_event,0,7.5,6.4,57.9,0.003,rain,14.9,16.0,89.3,7
2014-05-17,116.17720186849277,1.24,1,5,no_event,no_event,0,11.0,10.8,44.6,0.0,no_precip,20.5,16.0,69.9,9
2014-05-18,108.23880670751356,1.24,2,5,no_event,no_event,0,15.8,15.5,37.7,0.0,no_precip,19.4,16.0,47.6,10
2014-05-19,115.16866197686102,1.24,3,5,no_event,no_event,0,14.1,14.1,60.1,3.094,rain,42.7,15.6,69.3,7
2014-05-20,97.90973282657967,1.24,4,5,no_event,no_event,0,22.2,22.2,61.8,0.558,rain,28.4,15.8,78.8,8
2014-05-21,101.16765006662422,1.24,5,5,no_event,no_event,0,21.3,21.1,61.5,0.0,no_precip,23.1,10.9,39.2,9
2014-05-22,92.3128608462792,1.24,6,5,no_event,no_event,0,16.8,16.8,55.6,0.0,no_precip,18.3,16.0,39.4,8
2014-05-23,87.47363782779604,1.24,7,5,no_event,no_event,0,15.9,15.8,58.8,0.0,no_precip,18.7,16.0,24.2,10
2014-05-24,117.28029090497262,1.24,1,5,no_event,no_event,0,16.8,16.8,53.6,0.0,no_precip,14.1,16.0,40.3,9
2014-05-25,109.17606024246192,1.24,2,5,no_event,no_event,0,20.3,20.1,50.9,0.0,no_precip,20.0,15.9,40.7,10
2014-05-26,98.29521528130635,1.24,3,5,MemorialDay,National,0,23.5,23.7,67.1,9.086,rain,17.7,16.0,85.8,5
2014-05-27,87.9728445946958,1.24,4,5,no_event,no_event,0,22.4,22.5,80.3,32.47,rain,23.4,13.0,90.2,4
2014-05-28,95.1956431141657,1.24,5,5,no_event,no_event,0,18.2,18.2,62.0,0.09,rain,22.2,15.7,65.8,8
2014-05-29,94.55300802591933,1.24,6,5,no_event,no_event,0,19.2,19.2,64.9,0.014,rain,18.7,16.0,18.4,9
2014-05-30,87.73244389334695,1.24,7,5,no_event,no_event,0,20.3,20.3,62.6,0.0,no_precip,17.3,15.6,11.2,10
2014-05-31,117.64182367720849,1.24,1,5,no_event,no_event,0,22.9,22.5,51.2,0.0,no_precip,23.6,16.0,25.2,9
2014-06-01,91.67532966730897,1.24,2,6,no_event,no_event,0,24.6,24.9,61.2,40.672,rain,29.9,15.1,77.3,5
2014-06-02,92.03364179309165,1.24,3,6,no_event,no_event,1,23.2,23.2,74.6,30.565,rain,22.3,15.1,75.4,9
2014-06-03,106.51169131392447,1.24,4,6,no_event,no_event,1,20.7,20.7,55.7,0.0,no_precip,23.7,16.0,37.3,10
2014-06-04,94.31367192438381,1.24,5,6,no_event,no_event,0,18.5,18.5,75.9,2.209,rain,13.2,15.6,77.4,5
2014-06-05,99.84187135665638,1.24,6,6,NBAFinalsStart,Sporting,1,19.0,19.0,59.7,0.0,no_precip,18.5,12.2,40.7,9
2014-06-06,84.03656649435885,1.24,7,6,no_event,no_event,1,22.1,22.1,46.9,0.0,no_precip,15.5,16.0,40.2,10
2014-06-07,86.33623154609813,1.38,1,6,no_event,no_event,0,20.4,20.4,60.8,3.131,rain,24.3,15.9,60.3,7
2014-06-08,85.31556806822533,1.38,2,6,no_event,no_event,1,18.1,18.1,68.1,0.0,no_precip,22.6,15.3,71.8,10
2014-06-09,79.67324244305587,1.38,3,6,no_event,no_event,1,17.8,17.7,62.5,0.0,no_precip,17.0,16.0,50.0,10
2014-06-10,69.91395614357668,1.38,4,6,no_event,no_event,0,18.0,18.0,61.9,0.075,rain,18.8,16.0,80.5,5
2014-06-11,85.0,1.38,5,6,no_event,no_event,1,18.3,18.3,73.6,0.57,rain,24.7,15.6,82.9,7
2014-06-12,63.0,1.38,6,6,no_event,no_event,1,18.3,18.3,67.6,0.0,no_precip,21.7,13.5,56.0,7
2014-06-13,50.0,1.38,7,6,no_event,no_event,0,17.0,17.0,45.6,0.0,no_precip,27.7,16.0,13.0,10
2014-06-14,68.0,1.38,1,6,no_event,no_event,1,19.2,19.2,51.0,0.0,no_precip,34.2,16.0,45.5,10
2014-06-15,140.0,1.38,2,6,NBAFinalsEnd,Sporting,1,23.0,23.0,50.8,0.0,no_precip,45.2,16.0,59.4,7
2014-06-16,51.0,1.38,3,6,no_event,no_event,0,24.9,24.8,57.2,0.047,rain,22.8,16.0,46.6,10
2014-06-17,87.0,1.38,4,6,no_event,no_event,0,24.1,24.4,72.2,25.53,rain,26.5,15.6,83.4,9
2014-06-18,36.0,1.38,5,6,no_event,no_event,0,22.6,22.6,76.4,18.649,rain,36.2,15.6,79.5,5
2014-06-19,54.0,1.38,6,6,no_event,no_event,0,20.3,20.3,86.3,19.188,rain,21.8,11.1,98.2,7
2014-06-20,77.0,1.38,7,6,no_event,no_event,0,23.0,23.2,80.5,31.645,rain,13.1,13.7,76.1,8
2014-06-21,77.0,1.38,1,6,no_event,no_event,0,21.3,21.4,84.3,0.694,rain,19.6,10.3,79.3,7
2014-06-22,94.0,1.38,2,6,no_event,no_event,0,22.2,22.3,82.5,1.593,rain,16.1,14.6,60.0,10
2014-06-23,32.0,1.38,3,6,no_event,no_event,0,23.1,23.3,78.8,0.546,rain,13.1,13.8,81.0,7
2014-06-24,68.0,1.38,4,6,no_event,no_event,0,23.8,23.9,70.3,0.0,no_precip,14.2,14.3,59.5,9
2014-06-25,31.0,1.38,5,6,no_event,no_event,0,20.7,20.7,82.5,0.002,rain,15.5,11.4,68.7,9
2014-06-26,25.0,1.38,6,6,no_event,no_event,0,21.0,21.0,75.7,0.0,no_precip,19.8,13.4,87.1,9
2014-06-27,56.0,1.38,7,6,no_event,no_event,0,24.7,25.3,65.6,0.0,no_precip,30.0,16.0,68.7,8
2014-06-28,140.0,1.38,1,6,no_event,no_event,0,26.1,27.0,70.3,0.008,rain,35.2,16.0,55.3,5
2014-06-29,64.0,1.38,2,6,Ramadan starts,Religious,0,24.4,24.8,74.4,10.319,rain,26.8,15.3,69.2,9
2014-06-30,39.0,1.38,3,6,no_event,no_event,0,23.2,23.9,82.8,58.149,rain,26.0,14.5,78.0,7
2014-07-01,31.0,1.38,4,7,no_event,no_event,0,21.5,21.5,72.5,0.015,rain,23.9,16.0,74.1,10
2014-07-02,57.0,1.38,5,7,no_event,no_event,1,17.0,17.0,76.3,0.262,rain,19.4,14.6,93.8,7
2014-07-03,103.0,1.38,6,7,no_event,no_event,1,18.4,18.4,61.2,0.003,rain,17.6,15.6,34.6,10
2014-07-04,86.0,1.38,7,7,IndependenceDay,National,0,20.4,20.4,55.5,0.0,no_precip,11.4,16.0,40.4,10
2014-07-05,83.0,1.38,1,7,no_event,no_event,1,20.3,20.3,64.1,0.0,no_precip,29.1,16.0,62.3,7
2014-07-06,64.0,1.38,2,7,no_event,no_event,1,23.1,23.7,77.7,0.007,rain,20.5,15.6,93.6,8
2014-07-07,35.0,1.38,3,7,no_event,no_event,0,25.0,25.1,66.4,0.008,rain,18.2,15.9,39.4,10
2014-07-08,54.0,1.38,4,7,no_event,no_event,1,21.6,21.6,69.8,8.51,rain,25.3,15.4,70.1,9
2014-07-09,57.0,1.38,5,7,no_event,no_event,1,19.0,19.0,66.7,0.0,no_precip,22.6,15.9,36.2,9
2014-07-10,41.0,1.38,6,7,no_event,no_event,0,20.4,20.4,66.0,0.0,no_precip,20.5,15.6,41.1,9
2014-07-11,92.0,1.38,7,7,no_event,no_event,1,21.9,21.9,61.1,0.0,no_precip,30.5,16.0,60.1,9
2014-07-12,56.0,1.38,1,7,no_event,no_event,1,23.2,23.2,78.0,9.73,rain,18.4,14.1,90.8,8
2014-07-13,63.0,1.38,2,7,no_event,no_event,0,22.1,22.2,73.2,0.033,rain,21.4,15.6,66.5,9
2014-07-14,33.0,1.38,3,7,no_event,no_event,1,18.2,18.2,67.2,1.451,rain,25.7,15.9,57.8,9
2014-07-15,59.0,1.38,4,7,no_event,no_event,1,15.3,15.3,77.7,3.609,rain,22.3,16.0,82.7,8
2014-07-16,46.0,1.38,5,7,no_event,no_event,0,16.3,16.3,69.2,0.0,no_precip,15.9,14.3,39.8,9
2014-07-17,73.0,1.38,6,7,no_event,no_event,0,18.1,18.1,63.7,0.0,no_precip,10.5,15.6,30.1,9
2014-07-18,60.0,1.38,7,7,no_event,no_event,0,20.6,20.6,64.2,0.0,no_precip,17.0,16.0,37.6,9
2014-07-19,69.0,1.38,1,7,no_event,no_event,0,22.0,22.0,62.3,0.0,no_precip,20.5,16.0,52.7,9
2014-07-20,62.0,1.38,2,7,no_event,no_event,0,22.6,22.7,64.5,0.0,no_precip,24.4,16.0,49.9,9
2014-07-21,29.0,1.38,3,7,no_event,no_event,0,25.1,25.6,65.2,0.0,no_precip,26.6,15.8,20.5,9
2014-07-22,46.0,1.38,4,7,no_event,no_event,0,27.3,29.2,67.9,0.0,no_precip,25.3,15.1,43.2,7
2014-07-23,42.0,1.38,5,7,no_event,no_event,0,21.4,21.4,62.4,0.0,no_precip,22.6,15.9,37.3,10
2014-07-24,44.0,1.38,6,7,no_event,no_event,0,19.5,19.5,61.8,0.0,no_precip,12.2,16.0,51.4,10
2014-07-25,59.0,1.38,7,7,no_event,no_event,0,19.5,19.5,70.4,0.408,rain,23.1,15.8,78.2,6
2014-07-26,82.0,1.38,1,7,no_event,no_event,0,22.5,22.5,77.2,0.0,no_precip,14.3,15.3,69.7,7
2014-07-27,67.0,1.38,2,7,no_event,no_event,0,22.1,22.1,72.0,1.848,rain,27.3,14.8,51.1,9
2014-07-28,23.0,1.38,3,7,no_event,no_event,0,18.2,18.2,63.5,0.0,no_precip,23.3,16.0,39.2,9
2014-07-29,34.0,1.38,4,7,Eid al-Fitr,Religious,0,19.8,19.8,64.1,0.131,rain,17.4,15.8,52.6,9
2014-07-30,28.0,1.38,5,7,no_event,no_event,0,19.2,19.2,69.1,0.106,rain,15.3,15.9,36.8,9
2014-07-31,40.0,1.38,6,7,no_event,no_event,0,21.9,21.9,63.6,0.051,rain,20.5,16.0,38.9,9
2014-08-01,61.0,1.38,7,8,no_event,no_event,0,20.5,20.4,70.4,18.011,rain,23.2,14.7,31.3,8
2014-08-02,126.0,1.38,1,8,no_event,no_event,1,21.3,21.4,71.0,0.014,rain,7.5,13.4,27.0,9
2014-08-03,78.0,1.38,2,8,no_event,no_event,1,23.0,23.1,70.7,0.0,no_precip,12.0,13.8,44.5,9
2014-08-04,31.0,1.38,3,8,no_event,no_event,0,20.5,20.6,83.5,35.266,rain,17.9,12.4,58.5,8
2014-08-05,50.0,1.38,4,8,no_event,no_event,1,20.6,20.6,83.2,0.006,rain,12.7,9.9,81.0,8
2014-08-06,34.0,1.38,5,8,no_event,no_event,1,20.6,20.6,71.2,0.0,no_precip,9.5,11.3,64.3,8
2014-08-07,49.0,1.38,6,8,no_event,no_event,0,20.4,20.4,66.4,0.0,no_precip,20.3,15.5,32.8,9
2014-08-08,72.0,1.38,7,8,no_event,no_event,1,20.8,20.8,65.0,0.0,no_precip,21.8,15.9,32.1,9
2014-08-09,76.0,1.38,1,8,no_event,no_event,1,20.7,20.7,67.0,0.0,no_precip,17.8,15.2,33.6,9
2014-08-10,77.0,1.38,2,8,no_event,no_event,0,20.9,20.9,70.7,0.0,no_precip,13.5,15.2,63.8,9
2014-08-11,35.0,1.38,3,8,no_event,no_event,1,21.0,21.0,76.2,4.456,rain,21.5,15.2,68.7,8
2014-08-12,43.0,1.38,4,8,no_event,no_event,1,18.7,18.7,65.9,0.017,rain,26.3,16.0,75.7,7
2014-08-13,38.0,1.38,5,8,no_event,no_event,0,19.9,20.0,65.2,0.0,no_precip,17.0,16.0,41.5,9
2014-08-14,32.0,1.38,6,8,no_event,no_event,1,16.7,16.7,68.3,0.0,no_precip,11.4,16.0,35.7,9
2014-08-15,48.0,1.38,7,8,no_event,no_event,1,18.6,18.6,68.2,0.0,no_precip,13.4,16.0,28.9,9
2014-08-16,54.0,1.38,1,8,no_event,no_event,0,23.0,23.4,75.4,0.0,no_precip,11.9,14.1,53.7,9
2014-08-17,64.0,1.38,2,8,no_event,no_event,0,21.0,21.0,77.1,0.002,rain,17.5,15.0,85.3,8
2014-08-18,14.0,1.38,3,8,no_event,no_event,0,22.0,22.3,74.3,0.0,no_precip,21.2,15.3,65.0,8
2014-08-19,38.0,1.38,4,8,no_event,no_event,0,22.9,23.0,76.2,13.261,rain,19.9,15.4,61.2,9
2014-08-20,48.0,1.38,5,8,no_event,no_event,0,23.1,23.3,74.6,0.0,no_precip,14.4,15.2,48.1,8
2014-08-21,32.0,1.38,6,8,no_event,no_event,0,22.5,22.5,90.1,15.04,rain,22.1,14.3,85.2,5
2014-08-22,54.0,1.38,7,8,no_event,no_event,0,26.0,27.4,83.3,0.024,rain,12.8,10.5,73.0,5
2014-08-23,44.0,1.38,1,8,no_event,no_event,0,24.5,24.5,91.3,1.169,rain,17.2,8.7,93.9,3
2014-08-24,82.0,1.38,2,8,no_event,no_event,0,25.5,26.9,82.1,0.0,no_precip,19.0,14.5,88.2,8
2014-08-25,52.0,1.38,3,8,no_event,no_event,0,23.8,23.8,87.0,31.563,rain,23.8,13.1,69.9,6
2014-08-26,39.0,1.38,4,8,no_event,no_event,0,21.5,21.5,74.0,0.06,rain,18.1,16.0,55.0,8
2014-08-27,40.0,1.38,5,8,no_event,no_event,0,19.8,19.8,75.0,0.0,no_precip,12.8,16.0,57.6,8
2014-08-28,21.0,1.38,6,8,no_event,no_event,0,19.3,19.3,74.3,0.0,no_precip,21.9,14.5,58.1,6
2014-08-29,71.0,1.38,7,8,no_event,no_event,0,23.9,24.8,76.3,0.089,rain,26.1,14.5,69.7,7
